file_name,width,height,file_size_mb,status,label_status,plane_count,baseball-diamond_count,bridge_count,ground-track-field_count,small-vehicle_count,large-vehicle_count,ship_count,tennis-court_count,basketball-court_count,storage-tank_count,soccer-ball-field_count,roundabout_count,harbor_count,swimming-pool_count,helicopter_count
P2721__1024__1648___0.png,1024,1024,1.939,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2014__1024__0___0.png,1024,1024,1.8313,success,success,0,0,0,0,24,76,0,0,0,0,0,0,0,0,0
P1019__1024__2472___0.png,1024,1024,2.1035,success,success,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
P0780__1024__0___0.png,1024,1024,1.5939,success,success,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0
P1317__1024__1648___2976.png,1024,1024,0.8806,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1751__1024__1648___824.png,1024,1024,1.2339,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1414__1024__1648___2472.png,1024,1024,1.7382,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2724__1024__1648___0.png,1024,1024,1.9959,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2280__1024__3079___1648.png,1024,1024,0.2455,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1343__1024__824___2976.png,1024,1024,1.3278,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P2409__1024__0___824.png,1024,1024,1.9285,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1306__1024__824___824.png,1024,1024,1.18,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1791__1024__824___1648.png,1024,1024,1.9671,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1758__1024__2472___0.png,1024,1024,0.5395,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2275__1024__1648___1303.png,1024,1024,2.0146,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2691__1024__824___1648.png,1024,1024,1.8212,success,success,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1514__1024__2976___0.png,1024,1024,1.207,success,success,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
P1481__1024__824___0.png,1024,1024,1.595,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1832__1024__502___824.png,1024,1024,1.9145,success,success,0,0,0,0,57,0,0,6,0,0,0,0,0,0,0
P1497__1024__0___2472.png,1024,1024,2.2927,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1540__1024__2976___1648.png,1024,1024,0.6017,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2668__1024__759___1648.png,1024,1024,2.081,success,success,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0
P1707__1024__2976___824.png,1024,1024,0.572,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1785__1024__0___0.png,1024,1024,1.9405,success,success,0,0,0,0,9,41,0,0,0,0,0,0,0,0,0
P1652__1024__0___0.png,1024,1024,0.9124,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1705__1024__2472___2472.png,1024,1024,0.7405,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1554__1024__824___2976.png,1024,1024,0.6438,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1224__1024__2976___824.png,1024,1024,0.966,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2572__1024__49___1171.png,1024,1024,1.9599,success,success,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0
P1374__1024__3296___4120.png,1024,1024,0.9447,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0522__1024__0___0.png,1024,1024,1.9275,success,success,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
P1875__1024__2472___1941.png,1024,1024,1.2198,success,success,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1221__1024__824___2472.png,1024,1024,0.7766,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2724__1024__3296___0.png,1024,1024,1.9506,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P2453__1024__824___824.png,1024,1024,1.9859,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0630__1024__1648___0.png,1024,1024,1.1102,success,success,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
P1854__1024__3296___3263.png,1024,1024,1.5187,success,success,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1059__1024__2472___0.png,1024,1024,1.866,success,success,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0
P1473__1024__107___0.png,1024,1024,1.7731,success,success,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
P1634__1024__0___824.png,1024,1024,0.6651,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1809__1024__2472___4120.png,1024,1024,1.9109,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1587__1024__2472___2976.png,1024,1024,0.9255,success,success,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P0878__1024__824___0.png,1024,1024,1.9948,success,success,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0
P1581__1024__2472___1648.png,1024,1024,0.5617,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0039__1024__1648___2472.png,1024,1024,1.3526,success,success,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
P0790__1024__824___0.png,1024,1024,1.8953,success,success,0,0,0,0,0,0,138,4,0,0,0,0,6,1,0
P1709__1024__0___2976.png,1024,1024,0.5845,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1365__1024__0___2472.png,1024,1024,1.9982,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0254__1024__1294___890.png,1024,1024,2.0991,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0759__1024__115___0.png,1024,1024,2.0335,success,success,0,0,0,0,28,1,30,0,0,0,0,0,31,0,0
P1207__1024__1648___1648.png,1024,1024,0.9266,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1224__1024__2976___1648.png,1024,1024,0.9335,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0113__1024__2472___3116.png,1024,1024,1.7975,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2632__1024__420___0.png,1024,1024,1.862,success,success,0,0,0,0,71,20,0,0,0,0,0,0,0,0,0
P1869__1024__2472___3296.png,1024,1024,0.8524,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1526__1024__0___2472.png,1024,1024,0.9444,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1653__1024__2976___2976.png,1024,1024,0.896,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1308__1024__1648___0.png,1024,1024,1.1773,success,success,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0
P2478__1024__727___0.png,1024,1024,1.4098,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1693__1024__0___824.png,1024,1024,0.7786,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1583__1024__2976___0.png,1024,1024,1.0733,success,success,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P0719__1024__634___0.png,1024,1024,1.8236,success,success,0,0,0,0,6,0,15,0,0,0,0,0,13,0,0
P1976__1024__0___0.png,1024,1024,1.5457,success,success,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
P2388__1024__824___0.png,1024,1024,1.9707,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1639__1024__824___3296.png,1024,1024,1.0193,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2718__1024__824___1422.png,1024,1024,1.9705,success,success,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
P2365__1024__824___824.png,1024,1024,1.3468,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1087__1024__0___0.png,1024,1024,1.8961,success,success,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1470__1024__1648___824.png,1024,1024,0.9647,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1585__1024__824___0.png,1024,1024,1.1744,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2642__1024__2472___2472.png,1024,1024,1.685,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0337__1024__2123___0.png,1024,1024,1.7394,success,success,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
P1809__1024__5768___4944.png,1024,1024,1.9198,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1809__1024__3296___3296.png,1024,1024,1.9689,success,success,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
P1380__1024__824___824.png,1024,1024,1.1661,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P1276__1024__1648___2472.png,1024,1024,1.5787,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1376__1024__2472___824.png,1024,1024,1.1895,success,success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1161__1024__824___1648.png,1024,1024,1.0004,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0888__1024__4120___0.png,1024,1024,1.7482,success,success,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0
P2164__1024__3296___1621.png,1024,1024,1.5644,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1061__1024__824___378.png,1024,1024,1.5619,success,success,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
P2375__1024__0___824.png,1024,1024,1.4622,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P2748__1024__1648___0.png,1024,1024,1.6175,success,success,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0
P1182__1024__0___2472.png,1024,1024,1.6757,success,success,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P2368__1024__0___0.png,1024,1024,1.7227,success,success,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0
P0167__1024__1648___0.png,1024,1024,1.186,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1753__1024__1648___2976.png,1024,1024,1.1443,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1332__1024__1648___824.png,1024,1024,0.2275,success,success,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
P1168__1024__1648___5768.png,1024,1024,1.6571,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1833__1024__133___0.png,1024,1024,1.4035,success,success,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0
P1308__1024__824___2976.png,1024,1024,1.0829,success,success,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
P0841__1024__0___824.png,1024,1024,2.0675,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1265__1024__4120___2976.png,1024,1024,1.0953,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1935__1024__0___0.png,1024,1024,1.0334,success,success,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
P1228__1024__2976___824.png,1024,1024,1.4046,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1594__1024__1648___824.png,1024,1024,0.9762,success,success,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
P2801__1024__824___1648.png,1024,1024,1.8572,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1260__1024__824___2976.png,1024,1024,0.9576,success,success,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
P0873__1024__0___1648.png,1024,1024,2.2398,success,success,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
P0083__1024__4120___0.png,1024,1024,1.4579,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1390__1024__1648___1648.png,1024,1024,1.9198,success,success,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1221__1024__2472___824.png,1024,1024,0.7452,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2512__1024__862___1164.png,1024,1024,1.5061,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0262__1024__1260___824.png,1024,1024,2.1757,success,success,0,0,0,0,0,0,136,0,0,0,0,0,3,0,0
P2609__1024__0___3836.png,1024,1024,1.9959,success,success,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
P1158__1024__5445___824.png,1024,1024,0.8669,success,success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0060__1024__2472___824.png,1024,1024,2.0478,success,success,0,0,0,0,18,0,0,0,0,0,0,0,0,14,0
P2539__1024__863___0.png,1024,1024,1.9996,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0975__1024__1356___0.png,1024,1024,1.6437,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P1571__1024__2472___3940.png,1024,1024,0.7214,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0795__1024__0___1413.png,1024,1024,2.036,success,success,0,0,0,0,8,0,89,0,0,0,0,0,3,0,0
P1095__1024__824___824.png,1024,1024,1.6092,success,success,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
P0336__1024__1648___381.png,1024,1024,1.758,success,success,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0
P0001__1024__0___2472.png,1024,1024,1.7833,success,success,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
P1750__1024__1648___2976.png,1024,1024,0.6596,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1643__1024__2472___824.png,1024,1024,0.9292,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1457__1024__3296___1648.png,1024,1024,2.1538,success,success,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
P1753__1024__1648___2472.png,1024,1024,1.0073,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2722__1024__2999___1422.png,1024,1024,1.8272,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1148__1024__824___824.png,1024,1024,0.8407,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1217__1024__824___0.png,1024,1024,0.8879,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1686__1024__3267___2472.png,1024,1024,0.7711,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1232__1024__1648___0.png,1024,1024,1.0057,success,success,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
P1495__1024__3296___2472.png,1024,1024,2.0803,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1393__1024__2472___0.png,1024,1024,1.7267,success,success,21,0,0,0,0,0,0,0,0,0,0,0,0,0,79
P1328__1024__0___1648.png,1024,1024,1.0567,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1389__1024__824___1648.png,1024,1024,1.0847,success,success,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
P1541__1024__2976___2976.png,1024,1024,0.839,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1651__1024__2472___824.png,1024,1024,0.9933,success,success,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
P1641__1024__2472___0.png,1024,1024,0.9439,success,success,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1231__1024__824___1648.png,1024,1024,1.1669,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1167__1024__0___1648.png,1024,1024,1.6025,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1638__1024__0___2472.png,1024,1024,1.0389,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1856__1024__0___0.png,1024,1024,1.9312,success,success,0,0,0,0,64,2,0,0,0,0,0,0,0,0,0
P1522__1024__2472___824.png,1024,1024,0.9725,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1458__1024__824___3829.png,1024,1024,1.0887,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1617__1024__2472___0.png,1024,1024,0.7473,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1639__1024__824___2472.png,1024,1024,0.976,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1075__1024__1139___1648.png,1024,1024,2.1024,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0860__1024__2472___1599.png,1024,1024,1.9074,success,success,0,0,0,0,0,0,152,0,0,0,0,0,8,2,0
P1727__1024__824___2976.png,1024,1024,1.0887,success,success,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P2701__1024__2926___0.png,1024,1024,1.1256,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1748__1024__2472___1648.png,1024,1024,0.914,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1619__1024__1648___2472.png,1024,1024,0.6079,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1483__1024__693___824.png,1024,1024,1.5765,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
P2645__1024__0___2418.png,1024,1024,1.6439,success,success,0,0,0,0,1,16,7,0,0,0,0,0,2,0,0
P1338__1024__824___2472.png,1024,1024,1.2082,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1387__1024__4944___3206.png,1024,1024,1.1005,success,success,0,0,0,0,0,0,98,0,0,0,1,0,0,0,0
P0087__1024__3415___4113.png,1024,1024,1.803,success,success,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0
P2359__1024__0___824.png,1024,1024,1.7658,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P2740__1024__824___1389.png,1024,1024,0.9594,success,success,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
P1225__1024__824___1648.png,1024,1024,0.539,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1410__1024__3296___1648.png,1024,1024,1.8233,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P1631__1024__1648___824.png,1024,1024,1.0376,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2802__1024__4120___2472.png,1024,1024,1.9342,success,success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2701__1024__2926___1597.png,1024,1024,1.4836,success,success,0,0,0,0,0,0,4,0,0,36,0,0,0,0,0
P1317__1024__2472___824.png,1024,1024,0.9327,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1608__1024__2472___0.png,1024,1024,0.6052,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1823__1024__0___0.png,1024,1024,2.065,success,success,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0
P2734__1024__3107___1648.png,1024,1024,2.0417,success,success,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
P1563__1024__1648___824.png,1024,1024,0.529,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2275__1024__2053___824.png,1024,1024,2.0332,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P1213__1024__4120___2976.png,1024,1024,0.8012,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2030__1024__6279___2472.png,1024,1024,1.8036,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1998__1024__0___0.png,1024,1024,0.5421,success,success,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
P1189__1024__0___0.png,1024,1024,1.3808,success,success,0,0,0,0,24,6,0,9,2,0,0,0,0,0,0
P2438__1024__0___824.png,1024,1024,1.6961,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P2085__1024__0___0.png,1024,1024,1.161,success,success,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
P1399__1024__5592___0.png,1024,1024,1.2967,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2374__1024__824___686.png,1024,1024,1.4746,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2349__1024__0___0.png,1024,1024,1.939,success,success,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
P1323__1024__2976___2976.png,1024,1024,0.8849,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1399__1024__2472___2472.png,1024,1024,2.0024,success,success,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1483__1024__0___0.png,1024,1024,1.4902,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1743__1024__1648___1648.png,1024,1024,0.6951,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1356__1024__1648___2472.png,1024,1024,1.492,success,success,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
P0979__1024__1648___0.png,1024,1024,0.9307,success,success,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
P1598__1024__0___3296.png,1024,1024,1.0942,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2262__1024__1267___0.png,1024,1024,1.5878,success,success,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
P0900__1024__824___824.png,1024,1024,1.747,success,success,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
P2720__1024__824___1422.png,1024,1024,1.9978,success,success,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
P1322__1024__1648___2976.png,1024,1024,1.0133,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1457__1024__4169___0.png,1024,1024,1.875,success,success,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
P1141__1024__0___1648.png,1024,1024,0.8766,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1067__1024__0___1648.png,1024,1024,2.0138,success,success,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
P1166__1024__1648___824.png,1024,1024,1.9184,success,success,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1550__1024__1648___1648.png,1024,1024,0.8528,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1558__1024__2472___2472.png,1024,1024,0.7218,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1333__1024__0___1648.png,1024,1024,1.0464,success,success,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
P1139__1024__2472___824.png,1024,1024,0.7455,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1258__1024__2472___2976.png,1024,1024,1.6805,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2205__1024__0___824.png,1024,1024,2.2417,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P2691__1024__0___5175.png,1024,1024,1.5401,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1350__1024__824___0.png,1024,1024,1.5906,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2387__1024__824___0.png,1024,1024,1.8907,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1522__1024__1648___1905.png,1024,1024,1.0146,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1388__1024__824___824.png,1024,1024,1.1747,success,success,0,0,0,0,0,0,147,0,0,0,0,0,2,0,0
P1149__1024__0___1648.png,1024,1024,0.8426,success,success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1658__1024__1648___0.png,1024,1024,0.5915,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2674__1024__0___1648.png,1024,1024,2.178,success,success,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
P0337__1024__2123___377.png,1024,1024,1.7803,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2645__1024__0___0.png,1024,1024,1.6554,success,success,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0
P1703__1024__824___1648.png,1024,1024,0.8052,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1390__1024__824___824.png,1024,1024,1.6903,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1210__1024__0___0.png,1024,1024,1.1668,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1245__1024__1648___1648.png,1024,1024,1.1594,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1623__1024__0___0.png,1024,1024,0.7301,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1437__1024__824___6008.png,1024,1024,1.5084,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1307__1024__1648___2472.png,1024,1024,1.1651,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1375__1024__1648___2217.png,1024,1024,1.2954,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1658__1024__824___0.png,1024,1024,0.6434,success,success,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
P2346__1024__625___0.png,1024,1024,1.9644,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1470__1024__2472___824.png,1024,1024,0.6987,success,success,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
P1213__1024__4176___2472.png,1024,1024,0.8142,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2003__1024__0___761.png,1024,1024,1.8957,success,success,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0
P1793__1024__0___2109.png,1024,1024,1.9733,success,success,0,0,0,0,61,3,0,0,0,0,0,0,0,0,0
P2005__1024__824___824.png,1024,1024,1.3761,success,success,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
P2659__1024__0___0.png,1024,1024,0.8289,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1426__1024__5768___1648.png,1024,1024,0.61,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2642__1024__6015___0.png,1024,1024,1.7957,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1610__1024__1648___0.png,1024,1024,0.7758,success,success,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
P1397__1024__1648___1648.png,1024,1024,1.8744,success,success,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1439__1024__824___2472.png,1024,1024,1.9906,success,success,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0
P2352__1024__1522___0.png,1024,1024,1.8899,success,success,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
P1617__1024__1648___824.png,1024,1024,0.602,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1489__1024__3296___3296.png,1024,1024,2.2296,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1598__1024__2976___1648.png,1024,1024,1.089,success,success,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P2280__1024__1648___3296.png,1024,1024,0.4896,success,success,0,0,0,0,0,0,6,0,0,7,0,0,2,0,0
P1493__1024__2472___4083.png,1024,1024,1.8254,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2725__1024__824___1684.png,1024,1024,2.0725,success,success,0,0,2,1,0,0,0,0,0,10,1,0,0,0,0
P1234__1024__824___1648.png,1024,1024,1.1188,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1046__1024__0___0.png,1024,1024,2.0553,success,success,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0
P1366__1024__4120___824.png,1024,1024,1.1639,success,success,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
P1071__1024__824___2472.png,1024,1024,2.2042,success,success,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0
P0021__1024__1846___1648.png,1024,1024,1.408,success,success,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
